EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10,EXT1_E,EXT2_E,EXT3_E,EXT4_E,EXT5_E,EXT6_E,EXT7_E,EXT8_E,EXT9_E,EXT10_E,EST1_E,EST2_E,EST3_E,EST4_E,EST5_E,EST6_E,EST7_E,EST8_E,EST9_E,EST10_E,AGR1_E,AGR2_E,AGR3_E,AGR4_E,AGR5_E,AGR6_E,AGR7_E,AGR8_E,AGR9_E,AGR10_E,CSN1_E,CSN2_E,CSN3_E,CSN4_E,CSN5_E,CSN6_E,CSN7_E,CSN8_E,CSN9_E,CSN10_E,OPN1_E,OPN2_E,OPN3_E,OPN4_E,OPN5_E,OPN6_E,OPN7_E,OPN8_E,OPN9_E,OPN10_E,dateload,screenw,screenh,introelapse,testelapse,endelapse,IPC,country,lat_appx_lots_of_err,long_appx_lots_of_err
1,3,4,3,4,1,2,3,2,4,4,2,5,1,1,3,4,5,4,5,3,5,2,4,2,4,2,4,5,2,3,2,4,4,1,2,4,4,1,3,4,1,4,1,3,2,4,4,5,5,4975,4789,3391,3229,3886,3205,5211,2948,12381,7060,2561,7616,2597,3077,2996,3780,3061,3905,2597,3077,3647,3424,4093,3510,3483,3737,3467,4520,2738,5760,3931,3183,3345,3038,3233,8268,2835,3270,3626,7036,5611,5541,8268,4407,2905,4050,3017,3158,3517,3725,2016-03-08 21:10:35,360,640,5,212,5,1,FI,61.5,23.75
3,2,3,4,4,3,2,4,3,4,4,2,5,2,3,2,3,3,3,4,1,4,2,5,1,3,2,4,4,3,2,4,4,4,2,4,3,3,3,3,4,1,4,1,4,2,3,4,5,4,2696,1792,3676,2296,2260,3434,3014,4942,2530,4209,3184,1574,2151,1266,4516,1707,2211,1849,1574,4100,4810,4241,2789,2300,4515,2651,4701,815,3434,3974,3014,3256,6597,3451,3305,2833,3120,2134,2276,2555,1969,3426,2268,2595,2704,2284,2871,2389,3693,1763,2016-03-08 21:12:07,1280,800,4,149,7,1,US,37.9811,-121.308
1,4,3,5,4,4,2,5,2,5,5,2,5,1,5,5,4,2,3,5,1,3,1,5,2,5,3,5,5,3,2,3,5,3,3,2,4,2,3,4,4,3,4,2,3,4,2,3,5,2,5398,3008,2485,1360,2909,1810,2366,1567,1543,1013,2200,1331,784,1927,2055,1287,1674,2033,2384,868,2086,847,1288,1700,2929,1468,1505,1520,1658,1954,2497,1897,2569,1717,1536,2729,1374,1641,1943,2979,2527,2391,3848,2290,1601,1627,1551,2096,1049,1457,2016-03-08 21:12:26,1242,698,107,99,58,1,US,33.9989,-117.4408
5,1,5,1,5,1,5,1,5,1,1,5,3,3,5,5,5,5,5,3,5,1,3,3,5,3,3,1,1,3,1,1,3,4,1,3,1,5,1,1,1,1,3,2,3,3,1,1,5,3,7990,3271,5888,9296,16435,8079,14443,4825,6483,4883,8505,5600,4706,4886,7449,4597,5374,8142,6797,3566,8429,3242,4441,3714,8022,8176,5049,12621,4204,5432,5751,4009,5936,11124,4619,12688,4941,12534,2878,4341,2939,6703,5523,4508,3872,5159,5167,4774,6719,2799,2016-03-08 21:12:31,1280,800,22,323,6,3,US,38.0,-97.0
1,3,3,3,3,3,1,1,3,1,1,3,0,1,5,3,5,5,3,1,5,3,1,5,3,5,3,3,5,5,3,1,5,3,3,3,1,1,3,3,3,5,1,1,3,1,3,1,0,3,12759,3907,4082,9668,3164,4713,8564,7545,7791,25442,5806,7230,0,16241,5908,9622,5151,7691,5298,14167,1889,2927,3862,15739,5083,19382,6045,9850,3289,7153,10571,3649,7976,24284,27554,1622,5445,15070,2581,3600,6324,10249,21643,24835,5372,7827,4381,2465,0,1005,2016-03-08 21:13:14,1366,768,7,428,20,1,NONE,NONE,NONE
2,4,3,3,3,4,4,3,4,4,3,4,4,3,4,3,3,3,4,3,3,3,4,3,4,3,3,3,4,3,4,4,3,4,3,4,3,3,4,3,3,3,3,4,2,4,4,3,4,3,3951,1744,897,607,1088,6453,1985,719,839,2232,1920,1896,840,1712,1210,2599,1496,3040,617,1040,2647,4896,1111,2008,1055,2758,2064,840,3128,1528,1255,3728,952,1256,1704,1231,1368,808,2752,632,600,807,680,1464,6386,3288,1233,3760,711,616,2016-03-08 21:13:16,1366,768,128,95,7,15,PH,11.5853,122.7511
5,1,3,3,5,2,3,3,5,3,3,3,5,3,3,3,4,5,4,3,3,3,2,3,4,3,3,4,2,5,4,1,5,1,5,1,5,1,4,4,5,2,5,3,5,1,4,5,4,4,3952,2131,1440,1564,1165,1664,2032,1683,1886,2134,1399,1879,5996,3239,3269,3448,1667,1201,412,2202,4288,1112,1462,1520,2563,1465,1503,2411,1113,1533,833,1625,1587,3116,5467,1904,1080,3711,4736,5686,9536,4127,3651,1102,4249,4622,1550,3199,5034,1584,2016-03-08 21:13:42,768,1024,3,133,3933,217,AU,-37.8139,144.9634
4,2,4,2,4,3,3,3,4,4,4,4,3,3,2,4,4,3,4,4,4,4,2,4,4,4,3,2,2,3,4,4,2,3,4,2,3,4,3,3,4,2,4,2,3,2,4,4,2,4,4453,3102,7304,4953,3852,3050,4304,4002,2334,5018,4119,3518,8770,12090,849,2219,2368,4219,3185,4102,7267,4252,3287,19759,3785,2552,2868,5003,7219,4969,4352,5770,8186,2501,3199,6637,3785,2251,4371,2851,3485,3702,2301,2785,8475,1981,2518,3118,4720,2000,2016-03-08 21:13:42,375,667,35,229,10,1,US,38.0,-97.0
2,4,3,4,2,4,1,5,1,5,5,2,5,1,5,3,4,4,4,4,1,4,4,5,2,5,1,4,5,3,2,5,4,5,1,5,3,2,4,2,4,1,4,1,4,1,4,4,5,4,5535,1610,4810,862,7120,1896,7379,3249,3377,2607,4596,2258,3161,2907,1682,2962,2154,4544,1438,2599,2816,3030,2242,3502,1434,732,2760,5032,2449,5109,1988,1811,4710,3070,2650,4428,3618,1788,7072,955,2234,3182,21913,2622,1673,3460,1836,1535,2328,1223,2016-03-08 21:15:36,1344,840,152,177,20,8,US,42.0347,-93.6199
5,1,5,1,5,2,4,3,4,4,1,5,2,3,1,3,5,5,3,4,3,5,2,5,1,5,3,5,5,5,1,5,5,4,3,4,3,3,4,3,3,1,5,1,5,1,5,2,4,5,4569,2264,1652,2934,1499,1302,4686,4751,3187,2951,2266,1350,2946,7216,2850,2002,1486,1437,2349,2120,8595,3101,4747,2647,2403,1830,3733,2496,5795,3217,25545,2451,4404,3820,3758,3034,8132,2370,3397,3680,1955,3364,1736,4065,2448,2580,1430,2429,2396,3368,2016-03-08 21:15:56,1024,768,20,179,12,3,IN,18.975,72.8258
5,1,5,2,5,1,5,3,4,1,1,3,3,2,2,5,4,3,4,3,1,5,1,5,3,5,1,4,5,5,1,5,1,5,1,5,3,3,3,3,2,3,5,2,4,1,3,1,5,5,8943,754,2400,6303,2335,1851,3320,5637,4022,6536,2866,8653,5904,3165,2983,3283,3128,2349,2350,4685,3547,4169,2202,3187,6584,2584,4484,3002,2452,1290,5005,5118,2566,3203,3337,2920,3887,3554,3234,3948,6417,3304,817,4202,2304,2417,4205,2718,3319,970,2016-03-08 21:17:28,375,667,17,184,41,1,US,42.0842,-88.0131
3,2,2,3,1,4,3,5,4,5,5,3,4,1,4,4,5,5,3,5,4,4,3,4,3,5,3,2,2,5,4,2,4,4,1,2,4,3,3,2,3,3,4,2,3,2,3,3,3,3,26204,4992,3656,3984,3502,3760,3857,5111,2488,3112,2000,1896,1856,21160,3215,3664,1664,1631,7224,1632,2871,2520,4040,2328,4048,8752,2823,2280,2952,3040,1984,5057,3783,1680,32513,6609,2920,21425,3464,3832,2440,4512,1777,2880,1777,2216,9168,4377,1408,2369,2016-03-08 21:18:25,1366,768,19,261,17,1,MY,2.5,112.5
3,2,4,2,5,2,5,3,3,2,3,3,4,4,2,2,2,2,2,1,1,5,2,4,2,4,2,5,3,5,4,4,5,1,4,1,5,1,5,5,4,4,4,4,4,2,4,1,4,3,17652,9900,14123,13326,5517,4947,10672,11746,8640,5375,12653,16837,4513,10215,4848,3786,4910,4015,8259,4038,8698,3376,5364,2194,6129,13964,5136,10943,19981,4668,2663,4880,1985,29270,6179,7341,4145,4450,3528,7738,17583,18675,10207,5631,3635,6444,5637,2883,7109,2522,2016-03-08 21:19:11,360,640,110,411,18,1,US,38.7439,-121.2558
3,3,3,4,4,1,3,4,2,5,4,3,4,1,1,2,5,2,3,4,1,4,2,5,2,5,2,3,4,3,3,2,4,2,1,4,4,1,1,5,5,1,5,1,5,1,5,5,5,5,6915,3667,3593,4398,12220,49756,5074,2769,3550,6415,3895,3136,2695,3334,3865,6161,2159,6150,2782,2129,3701,2864,3613,4436,4252,5046,11119,3310,3757,11353,2640,4329,4952,4038,1397,4607,1121,3737,2381,2682,2426,3382,2151,2913,4744,6701,2641,2755,997,1782,2016-03-08 21:24:36,412,732,2,252,9,1,US,33.4912,-111.9237
1,5,3,5,1,3,1,5,1,5,5,1,5,3,4,5,3,4,4,3,1,1,1,5,2,4,3,3,3,5,5,2,3,3,3,1,5,3,4,3,3,3,1,4,2,3,3,3,3,2,35881,3603,2335,10622,3656,3636,5219,4238,3704,6355,3567,5335,9451,2118,2668,1951,2569,1935,3665,1984,10546,5851,2348,2902,4249,2367,3552,3599,3266,7872,965,5002,1901,3519,3502,3521,3336,5402,1954,3932,3654,12558,1303,5052,2184,4250,4167,2585,3402,3419,2016-03-08 21:24:48,375,667,4,238,13,1,US,37.6639,-97.3162
1,3,3,3,5,3,1,3,5,3,5,5,3,3,3,1,1,1,1,1,1,3,1,1,1,3,3,5,2,5,4,3,5,3,3,2,5,1,5,3,5,5,1,3,5,5,5,5,3,3,13554,5632,7884,2823,6478,5377,5137,6558,3942,4979,3375,5060,4697,3470,3373,3281,5454,2269,3216,2428,19527,6011,2852,6070,11937,5946,4386,9049,4351,3295,1829,8921,4210,5187,5978,8778,4616,12775,2824,14378,2807,7017,7046,6338,5283,6116,3075,5487,3914,6497,2016-03-08 21:25:11,1024,600,58,363,6,1,US,35.6785,-84.0849
3,3,5,3,4,3,4,5,4,3,2,4,4,1,2,4,4,4,4,5,2,4,2,3,2,3,2,4,4,4,3,5,4,3,1,4,4,4,4,3,4,2,3,1,4,2,5,4,2,4,3278,2045,3775,2839,4728,2387,5565,4511,2885,2840,4015,1394,2520,2733,4657,3968,3287,5173,2508,2596,2791,2987,3413,3548,1097,2781,3174,2443,4109,3243,5301,5990,3259,3693,2902,4600,1506,2512,2079,3164,2057,2771,2898,2633,2267,2651,2741,755,2397,1392,2016-03-08 21:25:47,1440,900,7,156,10,1,US,38.5856,-121.3777
1,4,3,4,4,3,1,4,3,5,4,4,5,3,4,3,3,2,4,3,3,3,1,3,2,3,2,4,3,3,3,4,5,3,3,5,4,1,3,5,4,3,4,3,3,2,3,3,3,3,5590,4152,2895,4007,3385,2527,6663,3248,4648,5640,1312,3144,1448,1850,2280,3048,2472,6808,5695,2097,7615,1408,4376,2680,7311,7503,5664,4407,4056,7552,5424,5848,3753,12552,2584,5816,1720,25969,5904,30999,4728,11993,2912,4830,2753,7769,3456,3961,2664,4632,2016-03-08 21:30:00,1920,1200,10,278,17,1,AU,-37.8139,144.9634
3,2,3,4,2,4,4,3,3,5,4,2,5,2,3,2,2,4,3,4,1,5,1,5,1,5,1,5,5,4,1,5,5,4,1,3,3,4,2,3,3,1,5,1,4,1,4,4,5,4,47207,16399,18732,7409,7723,9613,13532,8528,7528,4842,10948,9437,4201,6382,17971,6045,9697,5923,6266,6738,876,4305,7055,4410,5538,26550,9981,6121,3924,6151,4576,5914,6264,20947,11843,37162,8191,7491,5978,25580,39973,18302,3907,8011,1319,6835,7591,6498,4254,9021,2016-03-08 21:30:00,320,480,22,543,13,11,US,38.0,-97.0
3,3,2,4,3,2,3,3,3,4,2,3,5,2,2,5,4,4,4,4,4,4,2,3,3,5,3,4,4,5,2,2,4,3,3,1,2,2,4,2,2,1,5,1,4,2,5,4,4,4,4514,2031,3683,3217,2919,2869,7265,2465,2051,3912,1632,5847,2901,2665,2168,2548,2848,2801,2344,2984,3315,2217,3350,5845,2949,4166,1386,2604,2564,1966,2581,6850,4148,2051,1684,8048,1531,3678,1603,2947,1802,3314,1732,3481,2643,3799,2598,2034,3305,1849,2016-03-08 21:30:30,1680,1050,5,157,17,1,MO,22.1667,113.55
2,4,3,3,1,2,2,2,5,5,1,5,2,4,2,4,4,4,5,4,2,4,2,4,3,4,3,4,3,2,2,4,2,2,2,5,4,2,1,2,1,2,4,2,5,2,2,2,4,5,11801,5311,4238,5906,3472,2798,4114,3905,2888,3763,5372,6065,2021,12235,26315,3078,3496,4968,2525,8532,4024,3750,5026,1895,7059,2037,2951,7200,3188,3364,3120,4297,2894,2415,3310,6766,3322,2023,10334,1551,2854,7912,5682,2276,4273,3657,3969,3164,2088,3779,2016-03-08 21:32:41,1366,768,20,246,7,2,CA,53.9103,-122.7835
3,1,4,2,5,1,4,4,5,3,4,3,5,3,3,2,4,3,3,3,5,5,3,5,3,4,2,5,5,3,3,3,5,2,2,4,3,3,3,4,4,1,5,1,4,1,4,5,5,5,4621,11352,6169,3792,2996,3336,9168,6324,2320,5051,3312,3140,1996,3670,6320,4164,2341,4097,4545,2816,6818,1988,3696,4596,6160,6368,6699,3444,4608,4225,4017,3624,2676,3460,2992,5404,2884,6955,2439,7532,4796,3583,1684,4142,3592,4208,3984,2792,2808,1624,2016-03-08 21:33:22,1366,768,3,217,21,1,US,36.2077,-119.3473
3,3,2,2,3,2,2,4,4,3,5,1,5,1,4,5,3,2,2,2,2,3,2,4,1,2,4,5,4,4,4,2,4,4,2,4,4,2,5,4,5,2,3,2,4,3,5,2,4,4,2455,7425,1526,244843,1818,13935,5948,1883,2392,18078,1105,36398,962,1561,1975,1626,3470,2896,1322,1221,2223,955,3341,6739,70101,1866,16688,1758,816,1995,2273,20040,972,2070,1113,2046,1701,1490,3480,1682,1636,1418,1561,5536,1447,1693,3649,2708,36936,825,2016-03-08 21:33:30,1440,900,7,555,7,217,AU,-37.8139,144.9634
4,1,5,2,3,2,5,3,5,2,3,5,3,3,3,1,1,1,1,3,5,5,1,4,3,4,2,5,5,5,3,1,5,2,4,2,5,2,3,4,2,2,4,1,4,1,4,3,3,5,11880,9827,3346,5617,2437,20753,3999,5067,3956,4438,4276,5237,4576,6814,5331,3309,7404,3870,2848,4217,7601,10898,1922,7336,6225,3300,7096,4819,4761,4198,3939,5171,11778,6564,6878,9791,2388,5801,3528,4589,4993,7821,2776,8033,5062,10099,4152,3304,31470,4322,2016-03-08 21:34:43,1368,912,157,321,16,270,AU,-37.8139,144.9634
5,3,4,1,2,4,2,3,2,4,2,3,2,2,5,3,5,2,3,5,1,5,1,5,1,4,1,5,5,5,2,1,3,2,2,2,4,3,1,3,3,3,4,1,4,1,3,2,5,4,7677,3172,6773,3072,4876,8280,16551,9001,7259,7320,8898,4198,4251,6701,3434,3522,3969,5388,5114,4081,3590,3185,2662,2752,8876,2334,4351,3758,5060,2224,9982,27579,4610,4272,5056,7668,5561,7272,4750,7657,3698,3928,4766,3124,4471,2484,2592,3853,3752,2771,2016-03-08 21:34:47,1280,800,74,284,20,226,AU,-37.8139,144.9634
3,2,4,4,5,2,5,5,4,1,0,5,4,5,5,1,2,1,4,1,1,5,1,5,1,3,1,5,5,5,2,3,4,3,1,1,4,3,1,4,4,4,3,1,5,1,5,5,5,5,10629,6373,3416,6555,3054,3702,6497,3556,2706,6748,0,3450,3626,3115,4238,4117,4535,4205,6226,2625,5161,6437,6525,12036,4425,5057,10092,2656,4948,2901,4673,24542,3917,10808,4026,4451,4659,22413,4005,12011,8097,3840,6478,8901,2372,7146,3568,3212,5275,2611,2016-03-08 21:34:47,1280,720,42,298,49,226,AU,-37.8139,144.9634
3,2,4,3,3,2,3,4,3,5,5,3,4,3,4,4,5,5,5,3,5,4,1,5,4,5,2,5,5,3,4,3,3,3,3,2,4,5,4,3,4,3,3,4,3,3,4,1,3,3,6803,4975,5496,61536,10473,1551,3455,17428,4112,2094,6225,50225,5387,13452,11170,6359,1788,5654,2379,4613,17385,3276,6085,7436,7622,2836,5884,3620,3935,2499,5791,3315,3116,20165,4728,6350,10810,1694,1494,3273,2759,2947,5195,8238,3450,9101,3349,9680,4362,4031,2016-03-08 21:34:48,1440,900,79,401,59,260,AU,-37.8139,144.9634
4,3,3,2,4,2,3,2,4,5,4,3,4,1,3,3,2,1,4,2,1,4,1,4,2,4,2,3,4,4,4,1,4,1,3,1,4,2,4,4,4,2,4,2,3,3,2,3,4,4,5402,2201,2391,6286,2429,3598,4169,4344,4400,7756,3619,5124,3373,4747,8045,2474,3924,4146,9651,2195,3212,2546,2334,2595,3718,2409,5187,5795,3694,4579,2572,5156,3664,3961,3237,6461,2235,3123,3694,3553,3814,4405,2976,8925,3001,13766,2856,4248,2683,6223,2016-03-08 21:34:54,1280,720,35,219,68,270,AU,-37.8139,144.9634
2,2,3,3,3,2,4,5,1,5,3,2,5,1,5,2,5,5,3,1,1,5,2,5,4,4,2,4,4,3,2,2,3,3,5,4,5,3,1,3,2,3,4,4,3,2,4,3,4,3,24307,25285,1714,1613,4901,2641,3276,2373,3741,1254,5023,67312,2822,2048,3191,5566,1401,2175,6209,3058,2996,4693,50420,2202,5844,5623,2534,5651,3581,2674,7587,7699,3342,3066,4407,1796,3819,2573,2517,2573,1090,4259,3201,3971,1906,5147,3809,2640,3016,1187,2016-03-08 21:34:56,1440,900,37,332,10,270,AU,-37.8139,144.9634
3,1,5,3,5,1,4,3,3,2,4,3,4,3,3,3,4,3,3,2,1,5,3,5,2,5,2,4,5,3,4,2,5,2,3,3,4,2,5,3,5,3,5,2,3,1,4,4,3,2,7782,2615,2379,1920,3182,3280,4720,2673,1302,9544,4790,2536,4094,3535,2790,2165,3272,2792,1250,3851,3771,5465,16860,2183,3486,3026,3741,62069,1498,3585,3446,3878,2634,1910,29976,3056,2075,1656,2744,3457,2232,4261,3045,4084,1714,3496,3790,5272,2458,1939,2016-03-08 21:35:00,1366,768,199,264,18,270,AU,-37.8139,144.9634
3,4,4,3,5,2,5,4,4,2,4,2,4,2,4,3,4,4,4,2,2,5,4,4,3,4,2,5,3,3,3,4,4,5,4,4,3,4,3,4,4,4,4,3,3,2,3,3,5,4,5213,5675,2011,1490,4230,4782,3237,4225,2479,3556,3565,2106,1434,4798,1722,1939,5758,1515,2282,2495,3778,12315,2291,3764,3044,2434,7736,2827,2250,2551,4982,18164,2755,4270,9203,2375,1839,7620,1822,4125,11705,3052,4166,2051,2211,3296,7757,6467,3208,1618,2016-03-08 21:35:01,1440,900,2508,212,13,262,AU,-37.8139,144.9634
5,3,4,3,4,3,2,2,3,3,3,4,4,3,4,0,5,4,2,3,4,4,1,5,2,5,2,4,5,4,3,4,4,2,4,4,4,2,5,3,2,3,3,4,3,3,4,3,3,3,15772,2472,4341,3573,8023,3258,17596,4329,3843,4645,4942,1674,1736,2809,14322,0,3560,14072,12154,1855,4226,2393,51308,12837,3591,7803,3660,7403,2491,3560,2636,5330,3028,10811,13454,5114,2824,16428,1989,13887,4301,4396,24469,18866,1406,2308,1805,3509,5411,2174,2016-03-08 21:35:31,1440,900,141,370,12,217,AU,-37.8139,144.9634
2,3,3,3,3,3,1,2,4,5,4,3,4,3,4,3,3,3,3,3,5,2,3,5,3,3,3,5,4,3,4,5,3,3,2,1,5,1,4,5,3,2,5,1,4,1,4,2,5,5,8985,3630,31311,1102,1830,5766,6928,5532,3522,1457,2881,3512,2017,4290,6310,2149,5293,1923,3026,1744,4281,2013,3684,2228,6604,4274,6554,3738,3996,4797,6357,4409,2555,3406,2590,5587,930,2778,2824,4732,8798,4971,3646,3516,5618,2337,2771,2135,3630,1265,2016-03-08 21:35:57,1920,1080,37,223,14,217,AU,-37.8139,144.9634
3,3,4,3,4,3,5,3,3,3,2,4,4,3,3,1,2,1,3,1,2,4,2,4,2,3,1,4,3,4,2,4,4,4,4,4,3,4,4,4,4,1,4,1,3,4,4,3,4,4,11345,10997,2656,3250,29437,2517,8335,3452,10562,2178,4029,2520,2033,4476,4551,3842,5145,5767,2373,2149,7520,9272,5780,3045,4153,3939,5174,2470,11728,3150,8358,3288,5117,5720,2724,7829,4201,6438,3782,3024,2472,3123,2364,5535,1053,1789,4551,8089,2839,2450,2016-03-08 21:36:16,1920,1080,41,264,14,262,AU,-37.8139,144.9634
4,1,5,2,5,1,5,2,3,1,3,5,3,1,2,2,4,1,2,1,3,4,3,2,4,3,1,5,2,4,4,3,5,3,4,1,5,4,5,4,5,2,5,1,3,1,4,3,5,4,6250,5132,7519,3194,3854,3547,2980,5205,5338,4667,6483,2522,4430,13619,3855,4860,4601,3489,3622,12657,6560,4287,5437,6030,9338,2949,5359,6307,2597,10301,6158,4872,5419,4909,5052,5246,2606,7791,3191,4983,4355,3788,3979,3845,7343,5320,2396,4006,6440,1936,2016-03-08 21:36:58,1280,720,6,262,12,1,AU,-27.0,133.0
4,2,5,2,4,1,4,5,2,4,4,4,5,1,1,1,1,1,1,1,1,4,1,5,1,4,1,5,4,4,5,1,5,1,5,1,5,1,5,4,4,2,4,2,4,1,4,4,4,4,13121,15666,4753,14371,4366,2528,6020,3802,3535,4288,7896,6567,2292,22868,3669,10688,3282,10946,2454,2258,10637,14924,3202,2535,3191,3352,3295,3234,2685,3834,2801,4269,2484,3053,2044,5105,2672,6281,2785,4018,4944,12475,5477,14014,12849,2351,29617,15538,3446,2420,2016-03-08 21:36:58,1280,800,4,339,13,240,AU,-37.8139,144.9634
2,3,2,3,3,3,1,4,1,5,4,4,4,3,4,3,4,3,4,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,2,4,4,3,2,3,3,4,3,3,3,2,3,1,3,3,6584,2013,2531,1718,2663,6632,9900,3972,802,3961,3537,4925,2172,3004,11016,1769,1276,1738,5241,1431,6507,2533,3679,3127,3439,499,6422,4342,4385,3355,2794,4232,1699,1709,4758,3460,835,464,4273,3245,4326,5090,5185,5119,5448,3104,1886,2524,4061,3257,2016-03-08 21:37:16,1920,1080,3,229,4,262,AU,-37.8139,144.9634
3,4,3,4,0,1,2,4,2,4,5,2,5,2,4,5,5,4,4,4,0,5,0,2,4,3,4,4,2,2,4,3,5,4,2,5,5,4,3,4,0,3,0,2,3,3,2,4,0,4,8092,4344,3570,20897,0,3169,9451,3720,5983,8247,2685,3891,5450,6004,23280,2284,3893,1870,1981,4909,0,3761,0,5159,5109,4202,4163,3448,9246,5944,5529,7710,4031,5231,3379,5461,2413,23874,3329,3977,0,6014,0,3198,3158,5249,2354,2796,0,2545,2016-03-08 21:37:18,1920,1080,4,256,21,260,AU,-37.8139,144.9634
2,4,3,2,5,5,3,2,5,3,5,1,5,2,3,4,4,4,4,4,5,2,1,1,5,3,5,1,2,4,4,1,3,2,5,3,5,2,4,3,2,3,3,2,3,3,2,2,2,2,5586,2768,3542,6179,3048,2592,3025,2668,2876,3434,3395,2011,2034,3232,2924,3194,2188,2078,2608,1862,2835,2978,1786,3277,2992,6256,2420,3270,2026,2352,3093,6355,2808,3049,4500,5846,3239,11912,1972,3859,3286,4114,3791,2784,2234,2174,2484,2762,4020,2353,2016-03-08 21:37:55,1366,768,11,169,10,4,US,28.5883,-81.2439
3,4,3,4,4,3,3,3,3,3,4,4,5,3,5,1,3,1,2,3,1,3,1,4,2,4,3,3,4,4,3,1,5,1,2,3,5,3,4,4,4,4,5,3,4,1,3,1,5,3,6958,16119,10921,3120,3694,6530,8204,4889,4618,4647,9386,5802,7513,11896,14608,4432,10871,4529,7826,11715,17014,4657,7224,12653,9292,4091,9369,3568,3751,7204,9624,11236,5812,4258,10273,13189,6542,5764,12098,8767,7856,8387,6637,8834,6056,7308,17358,7339,13123,4999,2016-03-08 21:38:11,1366,768,3,416,32,240,AU,-37.8139,144.9634
3,3,3,3,3,3,2,3,3,3,1,3,3,3,2,1,1,1,1,1,4,5,1,3,3,3,3,3,3,3,5,1,5,1,5,1,3,1,5,5,5,3,4,3,5,1,5,1,3,5,11002,792,743,790,897,4504,2116,2060,2415,1448,2417,1105,3246,3041,1479,823,4157,1326,2433,1263,759,620,1074,4085,772,889,770,814,816,1093,571,7666,4609,3618,2275,1808,730,4263,12012,2217,1210,566,1537,2063,910,760,1352,930,589,4053,2016-03-08 21:38:11,1366,768,3,116,2807,187,PH,14.58,121.1169
4,2,5,2,3,4,5,3,4,3,3,4,4,3,4,3,3,3,2,3,1,4,2,4,1,5,2,4,4,3,3,2,3,3,4,1,4,3,3,3,3,3,4,3,3,2,3,3,4,4,10273,4533,2858,3703,2994,2388,10642,4019,2146,3186,2184,5554,3251,5045,3415,6256,1898,5012,2602,1228,10329,4468,3175,6639,5076,3431,4785,2802,5635,2300,2301,5501,3566,4627,2231,6993,2367,3868,3934,5543,2451,5832,1952,2116,2000,4704,3568,2410,2148,2001,2016-03-08 21:38:34,1280,800,10,203,16,217,AU,-37.8139,144.9634
1,3,5,5,4,1,2,4,4,4,3,3,4,3,4,1,3,1,5,2,3,5,4,5,2,1,2,4,2,3,3,3,4,2,2,3,5,2,5,3,5,1,5,1,4,1,4,3,5,5,4238,1796,4608,4820,1728,2295,5940,2772,1336,6824,1392,2348,1944,2368,4144,2044,2408,1541,3268,744,7376,2504,4701,2796,3200,2252,6628,2552,3453,316,348,3268,3271,2076,1328,5184,5100,927,1079,4012,2896,3387,1788,3920,2340,488,1640,2347,2024,1176,2016-03-08 21:41:26,1920,1080,20,144,7,1,US,38.0,-97.0
3,4,3,3,3,3,4,4,3,4,4,3,4,3,3,3,4,4,4,3,1,4,1,4,2,5,1,5,4,4,4,2,4,3,3,1,4,2,2,3,3,3,3,3,3,3,4,3,5,3,8518,6227,3227,1749,1478,1283,3143,1949,3144,3759,1905,2291,1900,4108,2624,4180,2320,16909,1834,7584,5352,2225,1382,2308,7657,1408,3907,1541,2030,5375,2204,3949,2208,1549,2360,4088,3282,2127,2318,3934,3866,2159,1801,2825,7534,4024,1808,2291,2099,1086,2016-03-08 21:41:34,768,1024,12,172,12,1,NZ,-36.8641,174.7621
2,4,3,5,2,4,2,4,3,5,1,5,1,5,2,1,1,1,1,1,3,5,1,4,4,4,2,3,4,0,3,4,4,1,2,3,1,3,2,2,4,1,4,2,5,1,5,3,4,5,3166,1345,2824,2233,1322,1441,2622,1700,2012,1870,1367,6610,1312,19447,910,1251,1111,2689,2261,1853,1846,4985,2044,1562,2492,10194,3344,2943,2373,0,1383,3447,2701,2051,3093,3380,1090,2630,1501,2923,3719,7619,1162,3736,1872,2002,1940,1443,1424,1022,2016-03-08 21:42:00,1366,768,4,143,9,1,US,34.1336,-117.9076
3,4,5,3,4,4,4,3,3,3,3,4,4,3,2,3,1,3,3,2,1,5,1,5,2,5,1,5,5,5,4,2,4,3,4,4,4,1,5,3,3,3,4,3,4,4,3,3,4,4,5685,1960,2377,3529,2148,6257,8152,2369,3011,2714,2638,5579,7526,5152,4064,4564,10100,2465,2311,3865,10176,2466,3768,2369,11207,2156,4411,3136,3760,2561,3077,8170,6003,3756,7088,9151,2782,2676,3730,3558,2393,1974,3606,7868,3524,1873,2119,1649,2436,3540,2016-03-08 21:42:25,1366,768,4,217,13,1,NZ,-36.8641,174.7621
